MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75	quality_habitat	completeness	contamination	score_semantics	completeness_adjustment_factor	completeness_adjusted_score_pct	raw_ge_50	adjusted_ge_50	threshold_flip_50	raw_ge_75	adjusted_ge_75	threshold_flip_75	adjustment_note
C1_12-18_bin24	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	3	8.10810810810811	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	14.8936592727923	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	5	16.1290322580645	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	29.6271716716835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	3	15.7894736842105	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	29.0034417417533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	4	17.3913043478261	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	31.9458198894675	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	18.3688464364438	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	15	34.8837209302326	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	64.0773712899203	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	33.397902611716	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	20.4098293738264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	20.4098293738264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	18.3688464364438	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	26.2412091949197	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	61.2294881214792	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	13	32.5	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	59.6987509184423	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	61.2294881214792	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	59.4286208237888	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	6	20.6896551724138	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	38.0045098685044	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	4	33.3333333333333	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	61.2294881214792	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	7	41.1764705882353	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	75.6364265030039	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	66.795805223432	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C1_12-18_bin24	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	54.44	9.119	multi-gene partial reconstruction	1.83688464364438	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	17.0811697185023	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	4	16	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	21.863897239683	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	2	6.45161290322581	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	8.81608759664636	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	5.94127642382689	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	2	20	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	27.3298715496037	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	14	32.5581395348837	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	44.4904885691223	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	12.4226688861835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	15.183261972002	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	13.6649357748019	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	39.0426736422911	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	68.3246788740093	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	11	27.5	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	37.5785733807051	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	44.2100863302413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	7	24.1379310344828	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	32.9843277322804	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	5	41.6666666666667	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	56.9372323950078	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	6	35.2941176470588	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	48.2291850875359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	5	45.4545454545455	FALSE	FALSE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	62.1133444309176	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin11	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE	ES	73.18	6.127	multi-gene partial reconstruction	1.36649357748019	100	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	18.0505415162455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	0	0	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
C2_12-18_bin17	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	7	18.9189189189189	FALSE	FALSE	ES	69.25	4.828	multi-gene partial reconstruction	1.44404332129964	27.3197385110742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
